HCPCS,LongDesc,SimCode,Sim_LongDesc
81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",81408,"Molecular pathology procedure, Level 9 (eg, analysis of >50 exons in a single gene by DNA sequence analysis) ABCA4 (ATP-binding cassette, sub-family A [ABC1], member 4) (eg, Stargardt disease, age-related macular degeneration), full gene sequence ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia), full gene sequence CDH23 (cadherin-related 23) (eg, Usher syndrome, type 1), full gene sequence CEP290 (centrosomal protein 290kDa) (eg, Joubert syndrome), full gene sequence COL1A1 (collagen, type I, alpha 1) (eg, osteogenesis imperfecta, type I), full gene sequence COL1A2 (collagen, type I, alpha 2) (eg, osteogenesis imperfecta, type I), full gene sequence COL4A1 (collagen, type IV, alpha 1) (eg, brain small-vessel disease with hemorrhage), full gene sequence COL4A3 (collagen, type IV, alpha 3 [Goodpasture antigen]) (eg, Alport syndrome), full gene sequence COL4A5 (collagen, type IV, alpha 5) (eg, Alport syndrome), full gene sequence DMD (dystrophin) (eg, Duchenne/Becker muscular dystrophy), full gene sequence DYSF (dysferlin, limb girdle muscular dystrophy 2B [autosomal recessive]) (eg, limb-girdle muscular dystrophy), full gene sequence FBN1 (fibrillin 1) (eg, Marfan syndrome), full gene sequence ITPR1 (inositol 1,4,5-trisphosphate receptor, type 1) (eg, spinocerebellar ataxia), full gene sequence LAMA2 (laminin, alpha 2) (eg, congenital muscular dystrophy), full gene sequence LRRK2 (leucine-rich repeat kinase 2) (eg, Parkinson disease), full gene sequence MYH11 (myosin, heavy chain 11, smooth muscle) (eg, thoracic aortic aneurysms and aortic dissections), full gene sequence NEB (nebulin) (eg, nemaline myopathy 2), full gene sequence NF1 (neurofibromin 1) (eg, neurofibromatosis, type 1), full gene sequence PKHD1 (polycystic kidney and hepatic disease 1) (eg, autosomal recessive polycystic kidney disease), full gene sequence RYR1 (ryanodine receptor 1, skeletal) (eg, malignant hyperthermia), full gene sequence RYR2 (ryanodine receptor 2 [cardiac]) (eg, cate01cholaminergic polymorphic ventricular tachycardia, arrhythmogenic right ventricular dysplasia), full gene sequence or targeted sequence analysis of > 50 exons USH2A (Usher syndrome 2A [autosomal recessive, mild]) (eg, Usher syndrome, type 2), full gene sequence VPS13B (vacuolar protein sorting 13 homolog B [yeast]) (eg, Cohen syndrome), full gene sequence VWF (von Willebrand factor) (eg, von Willebrand disease types 1 and 3), full gene sequence"
81434,"Hereditary retinal disorders (eg, retinitis pigmentosa, Leber congenital amaurosis, cone-rod dystrophy), genomic sequence analysis panel, must include sequencing of at least 15 genes, including ABCA4, CNGA1, CRB1, EYS, PDE6A, PDE6B, PRPF31, PRPH2, RDH12, RHO, RP1, RP2, RPE65, RPGR, and USH2A",81408,"Molecular pathology procedure, Level 9 (eg, analysis of >50 exons in a single gene by DNA sequence analysis) ABCA4 (ATP-binding cassette, sub-family A [ABC1], member 4) (eg, Stargardt disease, age-related macular degeneration), full gene sequence ATM (ataxia telangiectasia mutated) (eg, ataxia telangiectasia), full gene sequence CDH23 (cadherin-related 23) (eg, Usher syndrome, type 1), full gene sequence CEP290 (centrosomal protein 290kDa) (eg, Joubert syndrome), full gene sequence COL1A1 (collagen, type I, alpha 1) (eg, osteogenesis imperfecta, type I), full gene sequence COL1A2 (collagen, type I, alpha 2) (eg, osteogenesis imperfecta, type I), full gene sequence COL4A1 (collagen, type IV, alpha 1) (eg, brain small-vessel disease with hemorrhage), full gene sequence COL4A3 (collagen, type IV, alpha 3 [Goodpasture antigen]) (eg, Alport syndrome), full gene sequence COL4A5 (collagen, type IV, alpha 5) (eg, Alport syndrome), full gene sequence DMD (dystrophin) (eg, Duchenne/Becker muscular dystrophy), full gene sequence DYSF (dysferlin, limb girdle muscular dystrophy 2B [autosomal recessive]) (eg, limb-girdle muscular dystrophy), full gene sequence FBN1 (fibrillin 1) (eg, Marfan syndrome), full gene sequence ITPR1 (inositol 1,4,5-trisphosphate receptor, type 1) (eg, spinocerebellar ataxia), full gene sequence LAMA2 (laminin, alpha 2) (eg, congenital muscular dystrophy), full gene sequence LRRK2 (leucine-rich repeat kinase 2) (eg, Parkinson disease), full gene sequence MYH11 (myosin, heavy chain 11, smooth muscle) (eg, thoracic aortic aneurysms and aortic dissections), full gene sequence NEB (nebulin) (eg, nemaline myopathy 2), full gene sequence NF1 (neurofibromin 1) (eg, neurofibromatosis, type 1), full gene sequence PKHD1 (polycystic kidney and hepatic disease 1) (eg, autosomal recessive polycystic kidney disease), full gene sequence RYR1 (ryanodine receptor 1, skeletal) (eg, malignant hyperthermia), full gene sequence RYR2 (ryanodine receptor 2 [cardiac]) (eg, cate01cholaminergic polymorphic ventricular tachycardia, arrhythmogenic right ventricular dysplasia), full gene sequence or targeted sequence analysis of > 50 exons USH2A (Usher syndrome 2A [autosomal recessive, mild]) (eg, Usher syndrome, type 2), full gene sequence VPS13B (vacuolar protein sorting 13 homolog B [yeast]) (eg, Cohen syndrome), full gene sequence VWF (von Willebrand factor) (eg, von Willebrand disease types 1 and 3), full gene sequence"
81412,"Ashkenazi Jewish associated disorders (eg, Bloom syndrome, Canavan disease, cystic fibrosis, familial dysautonomia, Fanconi anemia group C, Gaucher disease, Tay-Sachs disease), genomic sequence analysis panel, must include sequencing of at least 9 genes, including ASPA, BLM, CFTR, FANCC, GBA, HEXA, IKBKAP, MCOLN1, and SMPD1",81410,"Aortic dysfunction or dilation (eg, Marfan syndrome, Loeys Dietz syndrome, Ehler Danlos syndrome type IV, arterial tortuosity syndrome); genomic sequence analysis panel, must include sequencing of at least 9 genes, including FBN1, TGFBR1, TGFBR2, COL3A1, MYH11, ACTA2, SLC2A10, SMAD3, and MYLK"
81434,"Hereditary retinal disorders (eg, retinitis pigmentosa, Leber congenital amaurosis, cone-rod dystrophy), genomic sequence analysis panel, must include sequencing of at least 15 genes, including ABCA4, CNGA1, CRB1, EYS, PDE6A, PDE6B, PRPF31, PRPH2, RDH12, RHO, RP1, RP2, RPE65, RPGR, and USH2A",81410,"Aortic dysfunction or dilation (eg, Marfan syndrome, Loeys Dietz syndrome, Ehler Danlos syndrome type IV, arterial tortuosity syndrome); genomic sequence analysis panel, must include sequencing of at least 9 genes, including FBN1, TGFBR1, TGFBR2, COL3A1, MYH11, ACTA2, SLC2A10, SMAD3, and MYLK"
81437,"Hereditary neuroendocrine tumor disorders (eg, medullary thyroid carcinoma, parathyroid carcinoma, malignant pheochromocytoma or paraganglioma); genomic sequence analysis panel, must include sequencing of at least 6 genes, including MAX, SDHB, SDHC, SDHD, TMEM127, and VHL",81410,"Aortic dysfunction or dilation (eg, Marfan syndrome, Loeys Dietz syndrome, Ehler Danlos syndrome type IV, arterial tortuosity syndrome); genomic sequence analysis panel, must include sequencing of at least 9 genes, including FBN1, TGFBR1, TGFBR2, COL3A1, MYH11, ACTA2, SLC2A10, SMAD3, and MYLK"
81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",81435,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); genomic sequence analysis panel, must include sequencing of at least 10 genes, including APC, BMPR1A, CDH1, MLH1, MSH2, MSH6, MUTYH, PTEN, SMAD4, and STK11"
81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",81436,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); duplication/deletion analysis panel, must include analysis of at least 5 genes, including MLH1, MSH2, EPCAM, SMAD4, and STK11"
81219,"CALR (calreticulin) (eg, myeloproliferative disorders), gene analysis, common variants in exon 9",81450,"Targeted genomic sequence analysis panel, hematolymphoid neoplasm or disorder, DNA analysis, and RNA analysis when performed, 5-50 genes (eg, BRAF, CEBPA, DNMT3A, EZH2, FLT3, IDH1, IDH2, JAK2, KRAS, KIT, MLL, NRAS, NPM1, NOTCH1), interrogation for sequence variants, and copy number variants or rearrangements, or isoform expression or mRNA expression levels, if performed"
81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",81479,Unlisted molecular pathology procedure
81434,"Hereditary retinal disorders (eg, retinitis pigmentosa, Leber congenital amaurosis, cone-rod dystrophy), genomic sequence analysis panel, must include sequencing of at least 15 genes, including ABCA4, CNGA1, CRB1, EYS, PDE6A, PDE6B, PRPF31, PRPH2, RDH12, RHO, RP1, RP2, RPE65, RPGR, and USH2A",81479,Unlisted molecular pathology procedure
81437,"Hereditary neuroendocrine tumor disorders (eg, medullary thyroid carcinoma, parathyroid carcinoma, malignant pheochromocytoma or paraganglioma); genomic sequence analysis panel, must include sequencing of at least 6 genes, including MAX, SDHB, SDHC, SDHD, TMEM127, and VHL",81479,Unlisted molecular pathology procedure
81442,"Noonan spectrum disorders (eg, Noonan syndrome, cardio-facio-cutaneous syndrome, Costello syndrome, LEOPARD syndrome, Noonan-like syndrome), genomic sequence analysis panel, must include sequencing of at least 12 genes, including BRAF, CBL, HRAS, KRAS, MAP2K1, MAP2K2, NRAS, PTPN11, RAF1, RIT1, SHOC2, and SOS1",81479,Unlisted molecular pathology procedure
81535,"Oncology (gynecologic), live tumor cell culture and chemotherapeutic response by DAPI stain and morphology, predictive algorithm reported as a drug response score; first single drug or drug combination",81503,"Oncology (ovarian), biochemical assays of five proteins (CA-125, apolipoprotein A1, beta-2 microglobulin, transferrin, and pre-albumin), utilizing serum, algorithm reported as a risk score"
81536,"Oncology (gynecologic), live tumor cell culture and chemotherapeutic response by DAPI stain and morphology, predictive algorithm reported as a drug response score; each additional single drug or drug combination (List separately in addition to code for primary procedure)",81503,"Oncology (ovarian), biochemical assays of five proteins (CA-125, apolipoprotein A1, beta-2 microglobulin, transferrin, and pre-albumin), utilizing serum, algorithm reported as a risk score"
81540,"Oncology (tumor of unknown origin), mRNA, gene expression profiling by real-time RT-PCR of 92 genes (87 content and 5 housekeeping) to classify tumor into main cancer type and subtype, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as a probability of a predicted main cancer type and subtype",81504,"Oncology (tissue of origin), microarray gene expression profiling of > 2000 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as tissue similarity scores"
81545,"Oncology (thyroid), gene expression analysis of 142 genes, utilizing fine needle aspirate, algorithm reported as a categorical result (eg, benign or suspicious)",81504,"Oncology (tissue of origin), microarray gene expression profiling of > 2000 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as tissue similarity scores"
81490,"Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoassays, utilizing serum, prognostic algorithm reported as a disease activity score",81506,"Endocrinology (type 2 diabetes), biochemical assays of seven analytes (glucose, HbA1c, insulin, hs-CRP, adiponectin, ferritin, interleukin 2-receptor alpha), utilizing serum or plasma, algorithm reporting a risk score"
81493,"Coronary artery disease, mRNA, gene expression profiling by real-time RT-PCR of 23 genes, utilizing whole peripheral blood, algorithm reported as a risk score",81519,"Oncology (breast), mRNA, gene expression profiling by real-time RT-PCR of 21 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as recurrence score"
81525,"Oncology (colon), mRNA, gene expression profiling by real-time RT-PCR of 12 genes (7 content and 5 housekeeping), utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as a recurrence score",81519,"Oncology (breast), mRNA, gene expression profiling by real-time RT-PCR of 21 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as recurrence score"
81538,"Oncology (lung), mass spectrometric 8-protein signature, including amyloid A, utilizing serum, prognostic and predictive algorithm reported as good versus poor overall survival",81519,"Oncology (breast), mRNA, gene expression profiling by real-time RT-PCR of 21 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as recurrence score"
81595,"Cardiology (heart transplant), mRNA, gene expression profiling by real-time quantitative PCR of 20 genes (11 content and 9 housekeeping), utilizing subfraction of peripheral blood, algorithm reported as a rejection risk score",81519,"Oncology (breast), mRNA, gene expression profiling by real-time RT-PCR of 21 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as recurrence score"
81528,"Oncology (colorectal) screening, quantitative real-time target and signal amplification of 10 DNA markers (KRAS mutations, promoter methylation of NDRG4 and BMP3) and fecal hemoglobin, utilizing stool, algorithm reported as a positive or negative result",82274,"Blood, occult, by fecal hemoglobin determination by immunoassay, qualitative, feces, 1-3 simultaneous determinations"
0423T,Secretory type II phospholipase A2 (sPLA2-IIA),83520,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, not otherwise specified"
81490,"Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoassays, utilizing serum, prognostic algorithm reported as a disease activity score",83520,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, not otherwise specified"
0423T,Secretory type II phospholipase A2 (sPLA2-IIA),83698,Lipoprotein-associated phospholipase A2 (Lp-PLA2)
81538,"Oncology (lung), mass spectrometric 8-protein signature, including amyloid A, utilizing serum, prognostic and predictive algorithm reported as good versus poor overall survival",83788,"Mass spectrometry and tandem mass spectrometry (MS, MS/MS), analyte not elsewhere specified; qualitative, each specimen"
81538,"Oncology (lung), mass spectrometric 8-protein signature, including amyloid A, utilizing serum, prognostic and predictive algorithm reported as good versus poor overall survival",83789,"Mass spectrometry and tandem mass spectrometry (eg, MS, MS/MS, MALDI, MS-TOF, QTOF), non-drug analyte(s) not elsewhere specified, qualitative or quantitative, each specimen"
0423T,Secretory type II phospholipase A2 (sPLA2-IIA),86140,C-reactive protein
81490,"Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoassays, utilizing serum, prognostic algorithm reported as a disease activity score",86140,C-reactive protein
0423T,Secretory type II phospholipase A2 (sPLA2-IIA),86141,C-reactive protein; high sensitivity (hsCRP)
80081,"Obstetric panel (includes HIV testing) This panel must include the following: Blood count, complete (CBC), and automated differential WBC count (85025 or 85027 and 85004) OR Blood count, complete (CBC), automated (85027) and appropriate manual differential WBC count (85007 or 85009) Hepatitis B surface antigen (HBsAg) (87340) HIV-1 antigen(s), with HIV-1 and HIV-2 antibodies, single result (87389) Antibody, rubella (86762) Syphilis test, non-treponemal antibody; qualitative (eg, VDRL, RPR, ART) (86592) Antibody screen, RBC, each serum technique (86850) Blood typing, ABO (86900) AND Blood typing, Rh (D) (86901)",87389,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; HIV-1 antigen(s), with HIV-1 and HIV-2 antibodies, single result"
81535,"Oncology (gynecologic), live tumor cell culture and chemotherapeutic response by DAPI stain and morphology, predictive algorithm reported as a drug response score; first single drug or drug combination",88239,Tissue culture for neoplastic disorders; solid tumor
81536,"Oncology (gynecologic), live tumor cell culture and chemotherapeutic response by DAPI stain and morphology, predictive algorithm reported as a drug response score; each additional single drug or drug combination (List separately in addition to code for primary procedure)",88239,Tissue culture for neoplastic disorders; solid tumor
88350,"Immunofluorescence, per specimen; each additional single antibody stain procedure (List separately in addition to code for primary procedure)",88346,"Immunofluorescence, per specimen; initial single antibody stain procedure"
88350,"Immunofluorescence, per specimen; each additional single antibody stain procedure (List separately in addition to code for primary procedure)",88347,"Immunofluorescent study, each antibody; indirect method"
0397T,"Endoscopic retrograde cholangiopancreatography (ERCP), with optical endomicroscopy (List separately in addition to code for primary procedure)",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
96931,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition and interpretation and report, first lesion",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
96932,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition only, first lesion",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
96933,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; interpretation and report only, first lesion",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
96934,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition and interpretation and report, each additional lesion (List separately in addition to code for primary procedure)",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
96935,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition only, each additional lesion (List separately in addition to code for primary procedure)",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
96936,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; interpretation and report only, each additional lesion (List separately in addition to code for primary procedure)",88375,"Optical endomicroscopic image(s), interpretation and report, real-time or referred, each endoscopic session"
90625,"Cholera vaccine, live, adult dosage, 1 dose schedule, for oral use",90625,"Cholera vaccine, live, adult dosage, 1 dose schedule, for oral use"
90625,"Cholera vaccine, live, adult dosage, 1 dose schedule, for oral use",90690,"Typhoid vaccine, live, oral"
90625,"Cholera vaccine, live, adult dosage, 1 dose schedule, for oral use",90725,Cholera vaccine for injectable use
92537,"Caloric vestibular test with recording, bilateral; bithermal (ie, one warm and one cool irrigation in each ear for a total of four irrigations)",92543,"Caloric vestibular test, each irrigation (binaural, bithermal stimulation constitutes 4 tests), with recording"
92538,"Caloric vestibular test with recording, bilateral; monothermal (ie, one irrigation in each ear for a total of two irrigations)",92543,"Caloric vestibular test, each irrigation (binaural, bithermal stimulation constitutes 4 tests), with recording"
0435T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; single session,93279,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; single lead pacemaker system or leadless pacemaker system in one cardiac chamber"
0436T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; during sleep study,93279,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; single lead pacemaker system or leadless pacemaker system in one cardiac chamber"
0435T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; single session,93280,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; dual lead pacemaker system"
0436T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; during sleep study,93280,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; dual lead pacemaker system"
0417T,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, including review and report, implantable cardiac contractility modulation system",93281,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; multiple lead pacemaker system"
0418T,"Interrogation device evaluation (in person) with analysis, review and report, includes connection, recording and disconnection per patient encounter, implantable cardiac contractility modulation system",93288,"Interrogation device evaluation (in person) with analysis, review and report by a physician or other qualified health care professional, includes connection, recording and disconnection per patient encounter; single, dual, or multiple lead pacemaker system, or leadless pacemaker system"
0434T,Interrogation device evaluation implanted neurostimulator pulse generator system for central sleep apnea,93288,"Interrogation device evaluation (in person) with analysis, review and report by a physician or other qualified health care professional, includes connection, recording and disconnection per patient encounter; single, dual, or multiple lead pacemaker system, or leadless pacemaker system"
0399T,Myocardial strain imaging (quantitative assessment of myocardial mechanics using image-based analysis of local myocardial dynamics) (List separately in addition to code for primary procedure),93303,Transthoracic echocardiography for congenital cardiac anomalies; complete
0399T,Myocardial strain imaging (quantitative assessment of myocardial mechanics using image-based analysis of local myocardial dynamics) (List separately in addition to code for primary procedure),93306,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral Doppler echocardiography, and with color flow Doppler echocardiography"
0399T,Myocardial strain imaging (quantitative assessment of myocardial mechanics using image-based analysis of local myocardial dynamics) (List separately in addition to code for primary procedure),93307,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, complete, without spectral or color Doppler echocardiography"
0399T,Myocardial strain imaging (quantitative assessment of myocardial mechanics using image-based analysis of local myocardial dynamics) (List separately in addition to code for primary procedure),93350,"Echocardiography, transthoracic, real-time with image documentation (2D), includes M-mode recording, when performed, during rest and cardiovascular stress test using treadmill, bicycle exercise and/or pharmacologically induced stress, with interpretation and report"
0399T,Myocardial strain imaging (quantitative assessment of myocardial mechanics using image-based analysis of local myocardial dynamics) (List separately in addition to code for primary procedure),93355,"Echocardiography, transesophageal (TEE) for guidance of a transcatheter intracardiac or great vessel(s) structural intervention(s) (eg, TAVR, transcatheter pulmonary valve replacement, mitral valve repair, paravalvular regurgitation repair, left atrial appendage occlusion/closure, ventricular septal defect closure) (peri-and intra-procedural), real-time image acquisition and documentation, guidance with quantitative measurements, probe manipulation, interpretation, and report, including diagnostic transesophageal echocardiography and, when performed, administration of ultrasound contrast, Doppler, color flow, and 3D"
0405T,"Oversight of the care of an extracorporeal liver assist system patient requiring review of status, review of laboratories and other studies, and revision of orders and liver assist care plan (as appropriate), within a calendar month, 30 minutes or more of non-face-to-face time",94005,"Home ventilator management care plan oversight of a patient (patient not present) in home, domiciliary or rest home (eg, assisted living) requiring review of status, review of laboratories and other studies and revision of orders and respiratory care plan (as appropriate), within a calendar month, 30 minutes or more"
0436T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; during sleep study,95807,"Sleep study, simultaneous recording of ventilation, respiratory effort, ECG or heart rate, and oxygen saturation, attended by a technologist"
0436T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; during sleep study,95811,"Polysomnography; age 6 years or older, sleep staging with 4 or more additional parameters of sleep, with initiation of continuous positive airway pressure therapy or bilevel ventilation, attended by a technologist"
0435T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; single session,95972,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive neurostimulation, detection algorithms, closed loop parameters, and passive parameters) by physician or other qualified health care professional; with complex spinal cord or peripheral nerve (eg, sacral nerve) neurostimulator pulse generator/transmitter programming by physician or other qualified health care professional"
0436T,Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; during sleep study,95972,"Electronic analysis of implanted neurostimulator pulse generator/transmitter (eg, contact group[s], interleaving, amplitude, pulse width, frequency [Hz], on/off cycling, burst, magnet mode, dose lockout, patient selectable parameters, responsive neurostimulation, detection algorithms, closed loop parameters, and passive parameters) by physician or other qualified health care professional; with complex spinal cord or peripheral nerve (eg, sacral nerve) neurostimulator pulse generator/transmitter programming by physician or other qualified health care professional"
0403T,"Preventive behavior change, intensive program of prevention of diabetes using a standardized diabetes prevention program curriculum, provided to individuals in a group setting, minimum 60 minutes, per day",96153,"Health and behavior intervention, each 15 minutes, face-to-face; group (2 or more patients)"
0400T,Multi-spectral digital skin lesion analysis of clinically atypical cutaneous pigmented lesions for detection of melanomas and high risk melanocytic atypia; one to five lesions,96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
0401T,Multi-spectral digital skin lesion analysis of clinically atypical cutaneous pigmented lesions for detection of melanomas and high risk melanocytic atypia; six or more lesions,96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
96931,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition and interpretation and report, first lesion",96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
96932,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition only, first lesion",96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
96933,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; interpretation and report only, first lesion",96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
96934,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition and interpretation and report, each additional lesion (List separately in addition to code for primary procedure)",96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
96935,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; image acquisition only, each additional lesion (List separately in addition to code for primary procedure)",96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
96936,"Reflectance confocal microscopy (RCM) for cellular and sub-cellular imaging of skin; interpretation and report only, each additional lesion (List separately in addition to code for primary procedure)",96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma"
0403T,"Preventive behavior change, intensive program of prevention of diabetes using a standardized diabetes prevention program curriculum, provided to individuals in a group setting, minimum 60 minutes, per day",99078,"Physician or other qualified health care professional qualified by education, training, licensure/regulation (when applicable) educational services rendered to patients in a group setting (eg, prenatal, obesity, or diabetic instructions)"
99177,"Instrument-based ocular screening (eg, photoscreening, automated-refraction), bilateral; with on-site analysis",99172,"Visual function screening, automated or semi-automated bilateral quantitative determination of visual acuity, ocular alignment, color vision by pseudoisochromatic plates, and field of vision (may include all or some screening of the determination[s] for contrast sensitivity, vision under glare)"
99177,"Instrument-based ocular screening (eg, photoscreening, automated-refraction), bilateral; with on-site analysis",99173,"Screening test of visual acuity, quantitative, bilateral"
99177,"Instrument-based ocular screening (eg, photoscreening, automated-refraction), bilateral; with on-site analysis",99174,"Instrument-based ocular screening (eg, photoscreening, automated-refraction), bilateral; with remote analysis and report"
99415,"Prolonged clinical staff service (the service beyond the typical service time) during an evaluation and management service in the office or outpatient setting, direct patient contact with physician supervision; first hour (List separately in addition to code for outpatient Evaluation and Management service)",99354,Prolonged evaluation and management or psychotherapy service(s) (beyond the typical service time of the primary procedure) in the office or other outpatient setting requiring direct patient contact beyond the usual service; first hour (List separately in addition to code for office or other outpatient Evaluation and Management or psychotherapy service)
99416,"Prolonged clinical staff service (the service beyond the typical service time) during an evaluation and management service in the office or outpatient setting, direct patient contact with physician supervision; each additional 30 minutes (List separately in addition to code for prolonged service)",99355,Prolonged evaluation and management or psychotherapy service(s) (beyond the typical service time of the primary procedure) in the office or other outpatient setting requiring direct patient contact beyond the usual service; each additional 30 minutes (List separately in addition to code for prolonged service)
