NewCode,NewCodeDesc,SameSimCode,CPTDesc,Accuracy,Comments
0127U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, maternal
serum, predictive algorithm reported as a risk score for preeclampsia",81506,"Endocrinology (type 2 diabetes), biochemical assays of seven analytes (glucose, HbA1c, insulin, hs-CRP, adiponectin, ferritin, interleukin 2-receptor alpha), utilizing serum or plasma, algorithm reporting a risk score",24.74913319,Present in Autoproposal
0127U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, maternal
serum, predictive algorithm reported as a risk score for preeclampsia",0003U,"Oncology (ovarian) biochemical assays of five proteins (apolipoprotein A-1, CA 125 II, follicle stimulating hormone, human epididymis protein 4, transferrin), utilizing serum, algorithm reported as a likelihood score",23.49012207,Present in Autoproposal
0127U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, maternal
serum, predictive algorithm reported as a risk score for preeclampsia",0092U,"Oncology (lung), three protein biomarkers, immunoassay using magnetic nanosensor technology, plasma, algorithm reported as risk score for likelihood of malignancy",21.25383094,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81510,"Fetal congenital abnormalities, biochemical assays of three analytes (AFP, uE3, hCG [any form]), utilizing maternal serum, algorithm reported as a risk score",45.19861441,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81508,"Fetal congenital abnormalities, biochemical assays of two proteins (PAPP-A, hCG [any form]), utilizing maternal serum, algorithm reported as a risk score",42.73098779,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81509,"Fetal congenital abnormalities, biochemical assays of three proteins (PAPP-A, hCG [any form], DIA), utilizing maternal serum, algorithm reported as a risk score",40.68354811,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81511,"Fetal congenital abnormalities, biochemical assays of four analytes (AFP, uE3, hCG [any form], DIA) utilizing maternal serum, algorithm reported as a risk score (may include additional results from previous biochemical testing)",40.41919032,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81512,"Fetal congenital abnormalities, biochemical assays of five analytes (AFP, uE3, total hCG, hyperglycosylated hCG, DIA) utilizing maternal serum, algorithm reported as a risk score",38.58340994,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81500,"Oncology (ovarian), biochemical assays of two proteins (CA-125 and HE4), utilizing serum, with menopausal status, algorithm reported as a risk score",28.61310004,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",0009M,"Fetal aneuploidy (trisomy 21, and 18) DNA sequence analysis of selected regions using maternal plasma, algorithm reported as a risk score for each trisomy",27.27687121,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",0005M,"Fetal aneuploidy (trisomy 21, 18, and 13) DNA sequence analysis of selected regions using maternal plasma, algorithm reported as a risk score for each trisomy",26.63954619,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81507,"Fetal aneuploidy (trisomy 21, 18, and 13) DNA sequence analysis of selected regions using maternal plasma, algorithm reported as a risk score for each trisomy",26.63954619,Present in Autoproposal
0128U,"Obstetrics (preeclampsia), biochemical assays of 3 analytes (PAPP-A, AFP, and placental growth factor), time-resolved
fluorescence immunoassay, includes
qualitative assessment of Y chromosome in cell-free fetal DNA, maternal serum and plasma, predictive algorithm reported as a risk score for preeclampsia",81503,"Oncology (ovarian), biochemical assays of five proteins (CA-125, apolipoprotein A1, beta-2 microglobulin, transferrin, and pre-albumin), utilizing serum, algorithm reported as a risk score",25.30594797,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",82.4177925,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",78.26626217,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",0102U,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (17 genes [sequencing and deletion/duplication]",66.63547296,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",62.64840988,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",60.4057614,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (24 genes [sequencing and deletion/duplication], EPCAM [deletion/duplication only]",55.53140078,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",52.35195162,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",52.34319099,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81163,"BRCA1 (BRCA1, DNA repair associated), BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",47.39302476,Present in Autoproposal
0129U,"Hereditary breast cancerârelated disorders
(eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis and deletion/duplication analysis panel (ATM, BRCA1, BRCA2, CDH1, CHEK2, PALB2, PTEN, and TP53)",81167,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full duplication/deletion analysis (ie, detection of large gene rearrangements)",47.11444449,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81435,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); genomic sequence analysis panel, must include sequencing of at least 10 genes, including APC, BMPR1A, CDH1, MLH1, MSH2, MSH6, MUTYH, PTEN, SMAD4, and STK11",78.39014196,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81436,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis); duplication/deletion analysis panel, must include analysis of at least 5 genes, including MLH1, MSH2, EPCAM, SMAD4, and STK11",65.33297498,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81321,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis; full sequence analysis",51.43723587,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81322,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis; known familial variant",50.3911741,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",0101U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma syndrome, Cowden syndrome, familial adenomatosis polyposis), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (15 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",49.94650451,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81323,"PTEN (phosphatase and tensin homolog) (eg, Cowden syndrome, PTEN hamartoma tumor syndrome) gene analysis; duplication/deletion variant",47.19239409,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",40.28464116,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81295,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",38.51002027,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81292,"MLH1 (mutL homolog 1, colon cancer, nonpolyposis type 2) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; full sequence analysis",38.32237654,Present in Autoproposal
0130U,"Hereditary colon cancer disorders (eg, Lynch syndrome, PTEN hamartoma
syndrome, Cowden syndrome, familial
adenomatosis polyposis), targeted mRNA sequence analysis panel (APC, CDH1, CHEK2, MLH1, MSH2, MSH6, MUTYH, PMS2, PTEN, and TP53) (List separately in addition to code for primary procedure)",81296,"MSH2 (mutS homolog 2, colon cancer, nonpolyposis type 1) (eg, hereditary non-polyposis colorectal cancer, Lynch syndrome) gene analysis; known familial variants",37.5978238,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",75.64555024,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",0102U,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (17 genes [sequencing and deletion/duplication]",71.43914823,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",69.80515284,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",59.60618416,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (24 genes [sequencing and deletion/duplication], EPCAM [deletion/duplication only]",54.15157706,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",47.67931355,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",42.84101986,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",42.72751887,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81215,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",37.05587404,Present in Autoproposal
0131U,"Hereditary breast cancerârelated disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial
cancer), targeted mRNA sequence
analysis panel (13 genes) (List separately in addition to code for primary procedure)",81217,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",36.95977469,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",73.83270708,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",0102U,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (17 genes [sequencing and deletion/duplication]",72.19752159,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",68.16920113,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",0104U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (32 genes [sequencing and deletion/duplication], EPCAM and GREM1 [deletion/duplication only])",59.43806273,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",0103U,"Hereditary ovarian cancer (eg, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (24 genes [sequencing and deletion/duplication], EPCAM [deletion/duplication only]",57.68533705,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81213,"BRCA1, BRCA2 (breast cancer 1 and 2) (eg, hereditary breast and ovarian cancer) gene analysis; uncommon duplication/deletion variants",45.69564494,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81165,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",43.65396672,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81216,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; full sequence analysis",43.53831194,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81215,"BRCA1 (BRCA1, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",37.93038805,Present in Autoproposal
0132U,"Hereditary ovarian cancerârelated disorders (eg, hereditary breast cancer,
hereditary ovarian cancer, hereditary endometrial cancer), targeted mRNA sequence analysis panel (17 genes) (List separately in addition to code for primary procedure)",81217,"BRCA2 (BRCA2, DNA repair associated) (eg, hereditary breast and ovarian cancer) gene analysis; known familial variant",37.83202077,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",0102U,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer), genomic sequence analysis panel utilizing a combination of NGS, Sanger, MLPA, and array CGH, with MRNA analytics to resolve variants of unknown significance when indicated (17 genes [sequencing and deletion/duplication]",36.51100729,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",S2371,EACH ADDITIONAL INTERSPACE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),35.12750507,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",90785,Interactive complexity (List separately in addition to the code for primary procedure),33.58134395,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",0346T,"Ultrasound, elastography (List separately in addition to code for primary procedure)",33.18731738,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",0075U,"CYP2D6 (cytochrome P450, family 2, subfamily D, polypeptide 6) (eg, drug metabolism) gene analysis, targeted sequence analysis (ie, 5? gene duplication/multiplication) (List separately in addition to code for primary procedure)",32.66766359,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",0076U,"CYP2D6 (cytochrome P450, family 2, subfamily D, polypeptide 6) (eg, drug metabolism) gene analysis, targeted sequence analysis (ie, 3? gene duplication/ multiplication) (List separately in addition to code for primary procedure)",32.66766359,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",48400,Injection procedure for intraoperative pancreatography (List separately in addition to code for primary procedure),32.43082261,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",81432,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); genomic sequence analysis panel, must include sequencing of at least 10 genes, always including BRCA1, BRCA2, CDH1, MLH1, MSH2, MSH6, PALB2, PTEN, STK11, and TP53",32.14716053,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",S2361,EACH ADDITIONAL CERVICAL VERTEBRAL BODY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE),32.0201449,Present in Autoproposal
0133U,"Hereditary prostate cancerârelated disorders, targeted mRNA sequence analysis panel (11 genes) (List separately
in addition to code for primary procedure)",0443T,"Real-time spectral analysis of prostate tissue by fluorescence spectroscopy, including imaging guidance (List separately in addition to code for primary procedure)",31.93017597,Present in Autoproposal
0134U,"Hereditary pan cancer (eg, hereditary breast and ovarian cancer, hereditary endometrial cancer, hereditary colorectal cancer), targeted mRNA sequence analysis panel (18 genes) (List separately in addition to code for primary procedure)",81433,"Hereditary breast cancer-related disorders (eg, hereditary breast cancer, hereditary ovarian cancer, hereditary endometrial cancer); duplication/deletion analysis panel, must include analyses for BRCA1, BRCA2, MLH1, MSH2, and STK11",71.14857226,Present in Autoproposal
